Class,Order,Effect_Order,Family,Effect_Family,Species,Effect_Species
Aves,Passeriformes,0.637010004,Viduidae,-0.074110355,Vidua macroura,-0.322226613
Aves,Passeriformes,0.637010004,Vireonidae,0.048620477,Hylophilus hypoxanthus,-0.016895252
Aves,Passeriformes,0.637010004,Vireonidae,0.048620477,Hylophilus muscicapinus,-0.038725926
Aves,Passeriformes,0.637010004,Vireonidae,0.048620477,Hylophilus ochraceiceps,0.077076933
Aves,Passeriformes,0.637010004,Vireonidae,0.048620477,Hylophilus semicinereus,-0.190079117
Aves,Passeriformes,0.637010004,Vireonidae,0.048620477,Vireo griseus,0.212905272
Aves,Passeriformes,0.637010004,Vireonidae,0.048620477,Vireo olivaceus,0.290220768
Aves,Passeriformes,0.637010004,Vireonidae,0.048620477,Vireolanius leucotis,-0.123104263
Aves,Passeriformes,0.637010004,Zosteropidae,0.308474478,Zosterops buruensis,0.011984149
Aves,Passeriformes,0.637010004,Zosteropidae,0.308474478,Zosterops japonicus,0.064650129
Aves,Passeriformes,0.637010004,Zosteropidae,0.308474478,Zosterops lateralis,-0.225758728
Aves,Passeriformes,0.637010004,Zosteropidae,0.308474478,Zosterops pallidus,0.49949889
Aves,Passeriformes,0.637010004,Zosteropidae,0.308474478,Zosterops palpebrosus,0.41478802
Aves,Passeriformes,0.637010004,Zosteropidae,0.308474478,Zosterops senegalensis,0.212032757
Aves,Passeriformes,0.637010004,Zosteropidae,0.308474478,Zosterops wallacei,0.364030128
Aves,Pelecaniformes,-0.131267646,Ardeidae,0.010559357,Agamia agami,0.036998444
Aves,Pelecaniformes,-0.131267646,Ardeidae,0.010559357,Ardea cinerea,-0.247775285
Aves,Pelecaniformes,-0.131267646,Ardeidae,0.010559357,Ardea herodias,0.142836167
Aves,Pelecaniformes,-0.131267646,Ardeidae,0.010559357,Cochlearius cochlearius,0.036998444
Aves,Pelecaniformes,-0.131267646,Ardeidae,0.010559357,Tigrisoma lineatum,0.076853573
Aves,Pelecaniformes,-0.131267646,Threskiornithidae,-0.02427147,Bostrychia hagedash,-0.159999972
Aves,Pelecaniformes,-0.131267646,Threskiornithidae,-0.02427147,Lophotibis cristata,-0.077298717
Aves,Pelecaniformes,-0.131267646,Threskiornithidae,-0.02427147,Mesembrinibis cayennensis,0.050246062
Aves,Pelecaniformes,-0.131267646,Threskiornithidae,-0.02427147,Theristicus caudatus,0.081521982
Aves,Phaethontiformes,0.054117525,Phaethontidae,0.005653073,Phaethon lepturus,0.024579165
Aves,Piciformes,0.277861804,Bucconidae,0.07505564,Bucco capensis,-0.178028735
Aves,Piciformes,0.277861804,Bucconidae,0.07505564,Bucco macrodactylus,-0.052533439
Aves,Piciformes,0.277861804,Bucconidae,0.07505564,Malacoptila fusca,0.003440388
Aves,Piciformes,0.277861804,Bucconidae,0.07505564,Malacoptila semicincta,0.061960831
Aves,Piciformes,0.277861804,Bucconidae,0.07505564,Monasa atra,0.21805636
Aves,Piciformes,0.277861804,Bucconidae,0.07505564,Monasa morphoeus,-0.024300309
Aves,Piciformes,0.277861804,Bucconidae,0.07505564,Monasa nigrifrons,0.297125742
Aves,Piciformes,0.277861804,Bucconidae,0.07505564,Notharchus macrorhynchos,0.099111077
Aves,Piciformes,0.277861804,Bucconidae,0.07505564,Notharchus tectus,-0.111053881
Aves,Piciformes,0.277861804,Bucconidae,0.07505564,Nystalus striolatus,0.012558613
Aves,Piciformes,0.277861804,Capitonidae,0.012096771,Capito niger,0.167799024
Aves,Piciformes,0.277861804,Capitonidae,0.012096771,Eubucco richardsoni,0.114139846
Aves,Piciformes,0.277861804,Capitonidae,0.012096771,Eubucco tucinkae,-0.229342962
Aves,Piciformes,0.277861804,Galbulidae,0.045532222,Galbula albirostris,0.16926986
Aves,Piciformes,0.277861804,Galbulidae,0.045532222,Galbula cyanescens,0.053903533
Aves,Piciformes,0.277861804,Galbulidae,0.045532222,Galbula dea,0.236741071
Aves,Piciformes,0.277861804,Galbulidae,0.045532222,Galbula ruficauda,-0.05085583
Aves,Piciformes,0.277861804,Galbulidae,0.045532222,Jacamerops aureus,-0.211087733
Aves,Piciformes,0.277861804,Indicatoridae,-0.127173625,Indicator minor,-0.276470991
Aves,Piciformes,0.277861804,Indicatoridae,-0.127173625,Prodotiscus regulus,-0.276470991
Aves,Piciformes,0.277861804,Lybiidae,0.084389252,Lybius torquatus,-0.110691054
Aves,Piciformes,0.277861804,Lybiidae,0.084389252,Pogoniulus bilineatus,0.229063959
Aves,Piciformes,0.277861804,Lybiidae,0.084389252,Pogoniulus coryphaeus,0.359236685
Aves,Piciformes,0.277861804,Lybiidae,0.084389252,Pogoniulus pusillus,-0.110691054
Aves,Piciformes,0.277861804,Megalaimidae,0.036000603,Megalaima viridis,0.156528091
Aves,Piciformes,0.277861804,Picidae,-0.043821675,Campephilus magellanicus,0.211862597
Aves,Piciformes,0.277861804,Picidae,-0.043821675,Campephilus melanoleucos,-0.322569113
Aves,Piciformes,0.277861804,Picidae,-0.043821675,Campephilus rubricollis,0.272966675
Aves,Piciformes,0.277861804,Picidae,-0.043821675,Campethera notata,-0.308173216
Aves,Piciformes,0.277861804,Picidae,-0.043821675,Celeus elegans,0.176370141
Aves,Piciformes,0.277861804,Picidae,-0.043821675,Celeus flavus,0.020913695
Aves,Piciformes,0.277861804,Picidae,-0.043821675,Celeus torquatus,-0.078666472
Aves,Piciformes,0.277861804,Picidae,-0.043821675,Celeus undatus,0.048654392
Aves,Piciformes,0.277861804,Picidae,-0.043821675,Colaptes auratus,-0.027949996
Aves,Piciformes,0.277861804,Picidae,-0.043821675,Colaptes pitius,0.177415817
Aves,Piciformes,0.277861804,Picidae,-0.043821675,Colaptes rubiginosus,0.01853846
Aves,Piciformes,0.277861804,Picidae,-0.043821675,Dendrocopos kizuki,0.066295364
Aves,Piciformes,0.277861804,Picidae,-0.043821675,Dendrocopos leucotos,-0.307124995
Aves,Piciformes,0.277861804,Picidae,-0.043821675,Dendrocopos major,0.203245912
Aves,Piciformes,0.277861804,Picidae,-0.043821675,Dendrocopos medius,0.244204665
Aves,Piciformes,0.277861804,Picidae,-0.043821675,Dendrocopos minor,-0.234778467
Aves,Piciformes,0.277861804,Picidae,-0.043821675,Dendropicos fuscescens,-0.037202134
Aves,Piciformes,0.277861804,Picidae,-0.043821675,Dryocopus javensis,0.073977806
Aves,Piciformes,0.277861804,Picidae,-0.043821675,Dryocopus lineatus,-0.247309
Aves,Piciformes,0.277861804,Picidae,-0.043821675,Dryocopus martius,-0.402043495
Aves,Piciformes,0.277861804,Picidae,-0.043821675,Jynx ruficollis,-0.197147614
Aves,Piciformes,0.277861804,Picidae,-0.043821675,Melanerpes carolinus,0.336486145
Aves,Piciformes,0.277861804,Picidae,-0.043821675,Melanerpes cruentatus,0.202382819
Aves,Piciformes,0.277861804,Picidae,-0.043821675,Melanerpes erythrocephalus,0.231098515
Aves,Piciformes,0.277861804,Picidae,-0.043821675,Melanerpes formicivorus,0.135771904
Aves,Piciformes,0.277861804,Picidae,-0.043821675,Melanerpes uropygialis,-0.019950328
Aves,Piciformes,0.277861804,Picidae,-0.043821675,Mesopicos goertae,0.031840924
Aves,Piciformes,0.277861804,Picidae,-0.043821675,Mesopicos griseocephalus,0.350573522
Aves,Piciformes,0.277861804,Picidae,-0.043821675,Picoides arcticus,-0.160744222
Aves,Piciformes,0.277861804,Picidae,-0.043821675,Picoides nuttallii,-0.148624212
Aves,Piciformes,0.277861804,Picidae,-0.043821675,Picoides pubescens,0.072287391
Aves,Piciformes,0.277861804,Picidae,-0.043821675,Picoides scalaris,-0.030179081
Aves,Piciformes,0.277861804,Picidae,-0.043821675,Picoides stricklandi,0.014658867
Aves,Piciformes,0.277861804,Picidae,-0.043821675,Picoides tridactylus,-0.283798997
Aves,Piciformes,0.277861804,Picidae,-0.043821675,Picoides villosus,-0.12921839
Aves,Piciformes,0.277861804,Picidae,-0.043821675,Piculus chrysochloros,-0.164013954
Aves,Piciformes,0.277861804,Picidae,-0.043821675,Piculus flavigula,0.07411705
Aves,Piciformes,0.277861804,Picidae,-0.043821675,Piculus leucolaemus,-0.02660572
Aves,Piciformes,0.277861804,Picidae,-0.043821675,Picumnus exilis,-0.018320462
Aves,Piciformes,0.277861804,Picidae,-0.043821675,Picumnus rufiventris,0.221669104
Aves,Piciformes,0.277861804,Picidae,-0.043821675,Picus canus,-0.279773164
Aves,Piciformes,0.277861804,Picidae,-0.043821675,Picus viridis,-0.106271163
Aves,Piciformes,0.277861804,Picidae,-0.043821675,Thripias xantholophus,0.059954498
Aves,Piciformes,0.277861804,Picidae,-0.043821675,Veniliornis affinis,0.135407964
Aves,Piciformes,0.277861804,Picidae,-0.043821675,Veniliornis cassini,0.048654392
Aves,Piciformes,0.277861804,Picidae,-0.043821675,Veniliornis lignarius,0.078837135
Aves,Piciformes,0.277861804,Picidae,-0.043821675,Veniliornis passerinus,-0.247309
Aves,Piciformes,0.277861804,Picidae,-0.043821675,Veniliornis spilogaster,0.079053876
Aves,Piciformes,0.277861804,Ramphastidae,-0.053053968,Andigena hypoglauca,-0.20933949
Aves,Piciformes,0.277861804,Ramphastidae,-0.053053968,Pteroglossus aracari,0.08657467
Aves,Piciformes,0.277861804,Ramphastidae,-0.053053968,Pteroglossus azara,-0.090069148
Aves,Piciformes,0.277861804,Ramphastidae,-0.053053968,Pteroglossus beauharnaesii,0.138919391
Aves,Piciformes,0.277861804,Ramphastidae,-0.053053968,Pteroglossus inscriptus,-0.204563417
Aves,Piciformes,0.277861804,Ramphastidae,-0.053053968,Pteroglossus viridis,-0.062328451
Aves,Piciformes,0.277861804,Ramphastidae,-0.053053968,Ramphastos tucanus,0.205400384
Aves,Piciformes,0.277861804,Ramphastidae,-0.053053968,Ramphastos vitellinus,0.006966453
Aves,Piciformes,0.277861804,Ramphastidae,-0.053053968,Selenidera piperivora,-0.012166165
Aves,Piciformes,0.277861804,Ramphastidae,-0.053053968,Selenidera reinwardtii,-0.090069148
Aves,Podicipediformes,-0.323530223,Podicipedidae,-0.033795707,Tachybaptus ruficollis,-0.146941358
Aves,Psittaciformes,0.277410027,Cacatuidae,-0.013916259,Cacatua alba,-0.147586704
Aves,Psittaciformes,0.277410027,Cacatuidae,-0.013916259,Cacatua moluccensis,-0.547512029
Aves,Psittaciformes,0.277410027,Cacatuidae,-0.013916259,Cacatua ophthalmica,-0.058549261
Aves,Psittaciformes,0.277410027,Cacatuidae,-0.013916259,Cacatua roseicapilla,0.579950087
Aves,Psittaciformes,0.277410027,Cacatuidae,-0.013916259,Cacatua sulphurea,-0.631317633
Aves,Psittaciformes,0.277410027,Cacatuidae,-0.013916259,Nymphicus hollandicus,0.744508622
Aves,Psittaciformes,0.277410027,Psittacidae,0.024705881,Agapornis cana,-0.251364021
Aves,Psittaciformes,0.277410027,Psittacidae,0.024705881,Amazona amazonica,-0.412767164
Aves,Psittaciformes,0.277410027,Psittacidae,0.024705881,Amazona farinosa,0.367860951
Aves,Psittaciformes,0.277410027,Psittacidae,0.024705881,Amazona leucocephala,-0.022935454
Aves,Psittaciformes,0.277410027,Psittacidae,0.024705881,Amazona mercenaria,-0.266297267
Aves,Psittaciformes,0.277410027,Psittacidae,0.024705881,Amazona ochrocephala,-0.660817169
Aves,Psittaciformes,0.277410027,Psittacidae,0.024705881,Amazona rhodocorytha,-0.072541015
Aves,Psittaciformes,0.277410027,Psittacidae,0.024705881,Aprosmictus erythropterus,-0.236685354
Aves,Psittaciformes,0.277410027,Psittacidae,0.024705881,Ara ararauna,-0.279488333
Aves,Psittaciformes,0.277410027,Psittacidae,0.024705881,Ara chloropterus,-0.218730253
Aves,Psittaciformes,0.277410027,Psittacidae,0.024705881,Ara macao,-0.122170899
Aves,Psittaciformes,0.277410027,Psittacidae,0.024705881,Ara severus,-0.119472634
Aves,Psittaciformes,0.277410027,Psittacidae,0.024705881,Aratinga holochlora,0.036075602
Aves,Psittaciformes,0.277410027,Psittacidae,0.024705881,Aratinga leucophthalma,-0.00938165
Aves,Psittaciformes,0.277410027,Psittacidae,0.024705881,Aratinga weddellii,-0.222994322
Aves,Psittaciformes,0.277410027,Psittacidae,0.024705881,Barnardius zonarius,0.22123368
Aves,Psittaciformes,0.277410027,Psittacidae,0.024705881,Brotogeris chrysoptera,0.251750871
Aves,Psittaciformes,0.277410027,Psittacidae,0.024705881,Brotogeris cyanoptera,0.555237462
Aves,Psittaciformes,0.277410027,Psittacidae,0.024705881,Brotogeris tirica,0.264747987
Aves,Psittaciformes,0.277410027,Psittacidae,0.024705881,Coracopsis nigra,-0.251364021
Aves,Psittaciformes,0.277410027,Psittacidae,0.024705881,Cyanoramphus saisseti,-0.170218566
Aves,Psittaciformes,0.277410027,Psittacidae,0.024705881,Deroptyus accipitrinus,0.098521493
Aves,Psittaciformes,0.277410027,Psittacidae,0.024705881,Eclectus roratus,-0.506478256
Aves,Psittaciformes,0.277410027,Psittacidae,0.024705881,Eos bornea,0.375325331
Aves,Psittaciformes,0.277410027,Psittacidae,0.024705881,Eos histrio,-0.072243042
Aves,Psittaciformes,0.277410027,Psittacidae,0.024705881,Eos squamata,0.21138993
Aves,Psittaciformes,0.277410027,Psittacidae,0.024705881,Eunymphicus cornutus,0.056482605
Aves,Psittaciformes,0.277410027,Psittacidae,0.024705881,Eunymphicus uvaeensis,0.111106404
Aves,Psittaciformes,0.277410027,Psittacidae,0.024705881,Geoffroyus geoffroyi,0.085958827
Aves,Psittaciformes,0.277410027,Psittacidae,0.024705881,Glossopsitta porphyrocephala,0.13191862
Aves,Psittaciformes,0.277410027,Psittacidae,0.024705881,Hapalopsittaca pyrrhops,0.337219591
Aves,Psittaciformes,0.277410027,Psittacidae,0.024705881,Leptosittaca branickii,-0.259695088
Aves,Psittaciformes,0.277410027,Psittacidae,0.024705881,Loriculus catamene,0.076197559
Aves,Psittaciformes,0.277410027,Psittacidae,0.024705881,Loriculus philippensis,0.079503825
Aves,Psittaciformes,0.277410027,Psittacidae,0.024705881,Lorius garrulus,-0.375049996
Aves,Psittaciformes,0.277410027,Psittacidae,0.024705881,Lorius hypoinochrous,0.155174441
Aves,Psittaciformes,0.277410027,Psittacidae,0.024705881,Neophema elegans,0.508861521
Aves,Psittaciformes,0.277410027,Psittacidae,0.024705881,Orthopsittaca manilata,-0.1878238
Aves,Psittaciformes,0.277410027,Psittacidae,0.024705881,Pionites leucogaster,0.500834455
Aves,Psittaciformes,0.277410027,Psittacidae,0.024705881,Pionites melanocephalus,0.022762332
Aves,Psittaciformes,0.277410027,Psittacidae,0.024705881,Pionus fuscus,-0.044212522
Aves,Psittaciformes,0.277410027,Psittacidae,0.024705881,Pionus maximiliani,0.08752889
Aves,Psittaciformes,0.277410027,Psittacidae,0.024705881,Pionus menstruus,-0.394435572
Aves,Psittaciformes,0.277410027,Psittacidae,0.024705881,Pionus seniloides,-0.180531547
Aves,Psittaciformes,0.277410027,Psittacidae,0.024705881,Pionus sordidus,-0.388134092
Aves,Psittaciformes,0.277410027,Psittacidae,0.024705881,Platycercus icterotis,-0.111105393
Aves,Psittaciformes,0.277410027,Psittacidae,0.024705881,Platycercus venustus,-0.055216231
Aves,Psittaciformes,0.277410027,Psittacidae,0.024705881,Primolius couloni,-0.533584993
Aves,Psittaciformes,0.277410027,Psittacidae,0.024705881,Primolius maracana,-0.087995519
Aves,Psittaciformes,0.277410027,Psittacidae,0.024705881,Prioniturus discurus,0.08290194
Aves,Psittaciformes,0.277410027,Psittacidae,0.024705881,Prioniturus flavicans,-0.021945388
Aves,Psittaciformes,0.277410027,Psittacidae,0.024705881,Prioniturus mada,0.37452742
Aves,Psittaciformes,0.277410027,Psittacidae,0.024705881,Prosopeia personata,0.223237938
Aves,Psittaciformes,0.277410027,Psittacidae,0.024705881,Psephotus dissimilis,-0.1697105
Aves,Psittaciformes,0.277410027,Psittacidae,0.024705881,Psitteuteles versicolor,0.887389161
Aves,Psittaciformes,0.277410027,Psittacidae,0.024705881,Purpureicephalus spurius,0.352031092
Aves,Psittaciformes,0.277410027,Psittacidae,0.024705881,Pyrilia barrabandi,-0.443135409
Aves,Psittaciformes,0.277410027,Psittacidae,0.024705881,Pyrilia caica,-0.158706791
Aves,Psittaciformes,0.277410027,Psittacidae,0.024705881,Pyrrhura cruentata,0.228070625
Aves,Psittaciformes,0.277410027,Psittacidae,0.024705881,Pyrrhura frontalis,0.051301424
Aves,Psittaciformes,0.277410027,Psittacidae,0.024705881,Pyrrhura leucotis,0.288507141
Aves,Psittaciformes,0.277410027,Psittacidae,0.024705881,Pyrrhura picta,-0.035636745
Aves,Psittaciformes,0.277410027,Psittacidae,0.024705881,Pyrrhura rupicola,0.195869027
Aves,Psittaciformes,0.277410027,Psittacidae,0.024705881,Tanygnathus lucionensis,-0.091931331
Aves,Psittaciformes,0.277410027,Psittacidae,0.024705881,Tanygnathus megalorynchos,-0.498229893
Aves,Psittaciformes,0.277410027,Psittacidae,0.024705881,Touit purpuratus,-0.158706791
Aves,Psittaciformes,0.277410027,Psittacidae,0.024705881,Trichoglossus haematodus,0.218683175
Aves,Psittaciformes,0.277410027,Psittacidae,0.024705881,Vini australis,0.486548415
Aves,Psittaciformes,0.277410027,Psittacidae,0.024705881,Vini kuhlii,0.274396719
Aves,Psittaciformes,0.277410027,Strigopidae,0.018188406,Nestor meridionalis,0.14973254
Aves,Psittaciformes,0.277410027,Strigopidae,0.018188406,Nestor notabilis,-0.070650628
Aves,Rheiformes,-0.667166186,Rheidae,-0.069691643,Rhea americana,-0.347677676
Aves,Rheiformes,-0.667166186,Rheidae,-0.069691643,Rhea pennata,0.044663311
Aves,Strigiformes,0.019870994,Strigidae,0.002075708,Asio flammeus,-0.004025747
Aves,Strigiformes,0.019870994,Strigidae,0.002075708,Asio otus,-0.002593913
Aves,Strigiformes,0.019870994,Strigidae,0.002075708,Bubo virginianus,-0.208133384
Aves,Strigiformes,0.019870994,Strigidae,0.002075708,Glaucidium brasilianum,-0.012912593
Aves,Strigiformes,0.019870994,Strigidae,0.002075708,Glaucidium hardyi,0.129322373
Aves,Strigiformes,0.019870994,Strigidae,0.002075708,Glaucidium minutissimum,0.252934867
Aves,Strigiformes,0.019870994,Strigidae,0.002075708,Glaucidium nanum,-0.140714271
Aves,Strigiformes,0.019870994,Strigidae,0.002075708,Glaucidium passerinum,-0.112081513
Aves,Strigiformes,0.019870994,Strigidae,0.002075708,Lophostrix cristata,-0.04713278
Aves,Strigiformes,0.019870994,Strigidae,0.002075708,Megascops watsonii,0.306781469
Aves,Strigiformes,0.019870994,Strigidae,0.002075708,Pulsatrix perspicillata,-0.081558614
Aves,Strigiformes,0.019870994,Strigidae,0.002075708,Strix aluco,-0.054095668
Aves,Strigiformes,0.019870994,Strigidae,0.002075708,Strix huhula,0.054062261
Aves,Strigiformes,0.019870994,Strigidae,0.002075708,Strix nigrolineata,-0.05214675
Aves,Strigiformes,0.019870994,Strigidae,0.002075708,Strix uralensis,-0.068588901
Aves,Strigiformes,0.019870994,Strigidae,0.002075708,Strix virgata,0.049908196
Aves,Struthioniformes,-0.877908028,Struthionidae,-0.091705566,Struthio camelus,-0.398729356
Aves,Tinamiformes,0.260957276,Tinamidae,0.027259387,Crypturellus bartletti,0.309492971
Aves,Tinamiformes,0.260957276,Tinamidae,0.027259387,Crypturellus cinereus,-0.047211317
Aves,Tinamiformes,0.260957276,Tinamidae,0.027259387,Crypturellus soui,0.020543387
Aves,Tinamiformes,0.260957276,Tinamidae,0.027259387,Crypturellus undulatus,0.050784886
Aves,Tinamiformes,0.260957276,Tinamidae,0.027259387,Crypturellus variegatus,0.047246138
Aves,Tinamiformes,0.260957276,Tinamidae,0.027259387,Tinamus major,-0.033653727
Aves,Tinamiformes,0.260957276,Tinamidae,0.027259387,Tinamus tao,-0.22868044
Aves,Trogoniformes,0.473128359,Trogonidae,0.049422608,Apaloderma narina,-0.110689248
Aves,Trogoniformes,0.473128359,Trogonidae,0.049422608,Trogon collaris,0.174670433
Aves,Trogoniformes,0.473128359,Trogonidae,0.049422608,Trogon curucui,0.150183517
Aves,Trogoniformes,0.473128359,Trogonidae,0.049422608,Trogon melanurus,0.253334007
Aves,Trogoniformes,0.473128359,Trogonidae,0.049422608,Trogon rufus,-0.02145796
Aves,Trogoniformes,0.473128359,Trogonidae,0.049422608,Trogon violaceus,-0.256040376
Aves,Trogoniformes,0.473128359,Trogonidae,0.049422608,Trogon viridis,0.024885653
Mammalia,Carnivora,-1.697802701,Canidae,-0.648108309,Canis aureus,0.36780722
Mammalia,Carnivora,-1.697802701,Canidae,-0.648108309,Canis latrans,-0.049799131
Mammalia,Carnivora,-1.697802701,Canidae,-0.648108309,Canis lupus,-0.868526487
Mammalia,Carnivora,-1.697802701,Canidae,-0.648108309,Cerdocyon thous,0.529459424
Mammalia,Carnivora,-1.697802701,Canidae,-0.648108309,Cuon alpinus,0.459375519
Mammalia,Carnivora,-1.697802701,Canidae,-0.648108309,Lycaon pictus,-0.610510874
Mammalia,Carnivora,-1.697802701,Canidae,-0.648108309,Speothos venaticus,-0.050693906
Mammalia,Carnivora,-1.697802701,Eupleridae,-0.28421228,Cryptoprocta ferox,-0.097742264
Mammalia,Carnivora,-1.697802701,Felidae,-0.780051258,Acinonyx jubatus,-0.579200874
Mammalia,Carnivora,-1.697802701,Felidae,-0.780051258,Leopardus pardalis,0.299199865
Mammalia,Carnivora,-1.697802701,Felidae,-0.780051258,Lynx canadensis,0.261404298
Mammalia,Carnivora,-1.697802701,Felidae,-0.780051258,Panthera leo,0.227254337
Mammalia,Carnivora,-1.697802701,Felidae,-0.780051258,Panthera onca,-0.477313182
Mammalia,Carnivora,-1.697802701,Felidae,-0.780051258,Panthera pardus,-0.085102746
Mammalia,Carnivora,-1.697802701,Felidae,-0.780051258,Panthera tigris,-0.097658688
Mammalia,Carnivora,-1.697802701,Felidae,-0.780051258,Profelis aurata,0.128447635
Mammalia,Carnivora,-1.697802701,Felidae,-0.780051258,Puma concolor,0.054705169
Mammalia,Carnivora,-1.697802701,Hyaenidae,-0.616592265,Crocuta crocuta,0.298046434
Mammalia,Carnivora,-1.697802701,Hyaenidae,-0.616592265,Hyaena brunnea,-0.233081634
Mammalia,Carnivora,-1.697802701,Hyaenidae,-0.616592265,Hyaena hyaena,-0.277014483
Mammalia,Carnivora,-1.697802701,Mustelidae,0.526988291,Eira barbara,-0.15577703
Mammalia,Carnivora,-1.697802701,Mustelidae,0.526988291,Meles meles,0.400275977
Mammalia,Carnivora,-1.697802701,Mustelidae,0.526988291,Taxidea taxus,-0.063264594
Mammalia,Carnivora,-1.697802701,Nandiniidae,-0.220282006,Nandinia binotata,-0.075756269
Mammalia,Carnivora,-1.697802701,Procyonidae,1.280100768,Nasua narica,-0.013425396
Mammalia,Carnivora,-1.697802701,Procyonidae,1.280100768,Nasua nasua,0.233065546
Mammalia,Carnivora,-1.697802701,Procyonidae,1.280100768,Procyon lotor,0.220593985
Mammalia,Carnivora,-1.697802701,Ursidae,-0.376371805,Helarctos malayanus,0.514264574
Mammalia,Carnivora,-1.697802701,Ursidae,-0.376371805,Melursus ursinus,-0.145563615
Mammalia,Carnivora,-1.697802701,Ursidae,-0.376371805,Ursus americanus,-0.182019263
Mammalia,Carnivora,-1.697802701,Ursidae,-0.376371805,Ursus arctos,-0.316118159
Mammalia,Carnivora,-1.697802701,Viverridae,0.374193572,Civettictis civetta,0.128687356
Mammalia,Cetartiodactyla,-1.328431859,Bovidae,-0.345302055,Addax nasomaculatus,-0.695821057
Mammalia,Cetartiodactyla,-1.328431859,Bovidae,-0.345302055,Aepyceros melampus,0.681319504
Mammalia,Cetartiodactyla,-1.328431859,Bovidae,-0.345302055,Alcelaphus buselaphus,-0.007964438
Mammalia,Cetartiodactyla,-1.328431859,Bovidae,-0.345302055,Alcelaphus caama,-0.070065395
Mammalia,Cetartiodactyla,-1.328431859,Bovidae,-0.345302055,Alcelaphus lichtensteinii,-0.108061346
Mammalia,Cetartiodactyla,-1.328431859,Bovidae,-0.345302055,Antidorcas marsupialis,0.438121204
Mammalia,Cetartiodactyla,-1.328431859,Bovidae,-0.345302055,Antilope cervicapra,-1.202765728
Mammalia,Cetartiodactyla,-1.328431859,Bovidae,-0.345302055,Beatragus hunteri,-0.476344718
Mammalia,Cetartiodactyla,-1.328431859,Bovidae,-0.345302055,Bison bison,-0.182031035
Mammalia,Cetartiodactyla,-1.328431859,Bovidae,-0.345302055,Bos gaurus,0.109584748
Mammalia,Cetartiodactyla,-1.328431859,Bovidae,-0.345302055,Bos grunniens,0.491379844
Mammalia,Cetartiodactyla,-1.328431859,Bovidae,-0.345302055,Boselaphus tragocamelus,0.248767727
Mammalia,Cetartiodactyla,-1.328431859,Bovidae,-0.345302055,Bubalus bubalis,0.584134911
Mammalia,Cetartiodactyla,-1.328431859,Bovidae,-0.345302055,Capricornis crispus,0.148802614
Mammalia,Cetartiodactyla,-1.328431859,Bovidae,-0.345302055,Capricornis sumatrensis,-0.13232995
Mammalia,Cetartiodactyla,-1.328431859,Bovidae,-0.345302055,Cephalophus adersi,0.034562589
Mammalia,Cetartiodactyla,-1.328431859,Bovidae,-0.345302055,Cephalophus natalensis,-0.299658211
Mammalia,Cetartiodactyla,-1.328431859,Bovidae,-0.345302055,Cephalophus niger,-0.152966279
Mammalia,Cetartiodactyla,-1.328431859,Bovidae,-0.345302055,Cephalophus nigrifrons,0.398566068
Mammalia,Cetartiodactyla,-1.328431859,Bovidae,-0.345302055,Cephalophus rufilatus,0.003684545
Mammalia,Cetartiodactyla,-1.328431859,Bovidae,-0.345302055,Cephalophus silvicultor,-0.51066715
Mammalia,Cetartiodactyla,-1.328431859,Bovidae,-0.345302055,Connochaetes gnou,0.596885895
Mammalia,Cetartiodactyla,-1.328431859,Bovidae,-0.345302055,Connochaetes taurinus,0.477473457
Mammalia,Cetartiodactyla,-1.328431859,Bovidae,-0.345302055,Damaliscus korrigum,-0.719005961
Mammalia,Cetartiodactyla,-1.328431859,Bovidae,-0.345302055,Damaliscus lunatus,0.065371049
Mammalia,Cetartiodactyla,-1.328431859,Bovidae,-0.345302055,Damaliscus pygargus,0.444964997
Mammalia,Cetartiodactyla,-1.328431859,Bovidae,-0.345302055,Eudorcas rufifrons,-0.172194667
Mammalia,Cetartiodactyla,-1.328431859,Bovidae,-0.345302055,Eudorcas thomsonii,0.562687083
Mammalia,Cetartiodactyla,-1.328431859,Bovidae,-0.345302055,Galago thomasi,1.003196947
Mammalia,Cetartiodactyla,-1.328431859,Bovidae,-0.345302055,Galago zanzibaricus,0.962125245
Mammalia,Cetartiodactyla,-1.328431859,Bovidae,-0.345302055,Gazella bennettii,-0.374752216
Mammalia,Cetartiodactyla,-1.328431859,Bovidae,-0.345302055,Gazella dorcas,0.004067775
Mammalia,Cetartiodactyla,-1.328431859,Bovidae,-0.345302055,Gazella gazella,-0.209476122
Mammalia,Cetartiodactyla,-1.328431859,Bovidae,-0.345302055,Hemitragus hylocrius,0.519638415
Mammalia,Cetartiodactyla,-1.328431859,Bovidae,-0.345302055,Hippotragus equinus,-0.558718541
Mammalia,Cetartiodactyla,-1.328431859,Bovidae,-0.345302055,Hippotragus niger,-0.40769322
Mammalia,Cetartiodactyla,-1.328431859,Bovidae,-0.345302055,Kobus ellipsiprymnus,-0.163317778
Mammalia,Cetartiodactyla,-1.328431859,Bovidae,-0.345302055,Kobus kob,0.243525383
Mammalia,Cetartiodactyla,-1.328431859,Bovidae,-0.345302055,Kobus leche,0.492357913
Mammalia,Cetartiodactyla,-1.328431859,Bovidae,-0.345302055,Kobus megaceros,-0.260109168
Mammalia,Cetartiodactyla,-1.328431859,Bovidae,-0.345302055,Kobus vardonii,0.21387131
